tick,sirstate,n
8474.1,2,10000
8475.1,2,10000
8476.1,2,10000
8477.1,2,10000
8478.1,2,10000
8479.1,2,10000
8480.1,2,10000
8481.1,2,10000
8482.1,2,10000
8483.1,2,10000
8484.1,2,10000
8485.1,2,10000
8486.1,2,10000
8487.1,2,10000
8488.1,2,10000
8489.1,2,10000
8490.1,2,10000
8491.1,2,10000
8492.1,2,10000
8493.1,2,10000
8494.1,2,10000
8495.1,2,10000
8496.1,2,10000
8497.1,2,10000
8498.1,2,10000
8499.1,2,10000
8500.1,2,10000
8501.1,2,10000
8502.1,2,10000
8503.1,2,10000
8504.1,2,10000
8505.1,2,10000
8506.1,2,10000
8507.1,2,10000
8508.1,2,10000
8509.1,2,10000
8510.1,2,10000
8511.1,2,10000
8512.1,2,10000
8513.1,2,10000
8514.1,2,10000
8515.1,2,10000
8516.1,2,10000
8517.1,2,10000
8518.1,2,10000
8519.1,2,10000
8520.1,2,10000
8521.1,2,10000
8522.1,2,10000
8523.1,2,10000
8524.1,2,10000
8525.1,2,10000
8526.1,2,10000
8527.1,2,10000
8528.1,2,10000
8529.1,2,10000
8530.1,2,10000
8531.1,2,10000
8532.1,2,10000
8533.1,2,10000
8534.1,2,10000
8535.1,2,10000
8536.1,2,10000
8537.1,2,10000
8538.1,2,10000
8539.1,2,10000
8540.1,2,10000
8541.1,2,10000
8542.1,2,10000
8543.1,2,10000
8544.1,2,10000
8545.1,2,10000
8546.1,2,10000
8547.1,2,10000
8548.1,2,10000
8549.1,2,10000
8550.1,2,10000
8551.1,2,10000
8552.1,2,10000
8553.1,2,10000
8554.1,2,10000
8555.1,2,10000
8556.1,2,10000
8557.1,2,10000
8558.1,2,10000
8559.1,2,10000
8560.1,2,10000
8561.1,2,10000
8562.1,2,10000
8563.1,2,10000
8564.1,2,10000
8565.1,2,10000
8566.1,2,10000
8567.1,2,10000
8568.1,2,10000
8569.1,2,10000
8570.1,2,10000
8571.1,2,10000
8572.1,2,10000
8573.1,2,10000
8574.1,2,10000
8575.1,2,10000
8576.1,2,10000
8577.1,2,10000
8578.1,2,10000
8579.1,2,10000
8580.1,2,10000
8581.1,2,10000
8582.1,2,10000
8583.1,2,10000
8584.1,2,10000
8585.1,2,10000
8586.1,2,10000
8587.1,2,10000
8588.1,2,10000
8589.1,2,10000
8590.1,2,10000
8591.1,2,10000
8592.1,2,10000
8593.1,2,10000
8594.1,2,10000
8595.1,2,10000
8596.1,2,10000
8597.1,2,10000
8598.1,2,10000
8599.1,2,10000
8600.1,2,10000
8601.1,2,10000
8602.1,2,10000
8603.1,2,10000
8604.1,2,10000
8605.1,2,10000
8606.1,2,10000
8607.1,2,10000
8608.1,2,10000
8609.1,2,10000
8610.1,2,10000
8611.1,2,10000
8612.1,2,10000
8613.1,2,10000
8614.1,2,10000
8615.1,2,10000
8616.1,2,10000
8617.1,2,10000
8618.1,2,10000
8619.1,2,10000
8620.1,2,10000
8621.1,2,10000
8622.1,2,10000
8623.1,2,10000
8624.1,2,10000
8625.1,2,10000
8626.1,2,10000
8627.1,2,10000
8628.1,2,10000
8629.1,2,10000
8630.1,2,10000
8631.1,2,10000
8632.1,2,10000
8633.1,2,10000
8634.1,2,10000
8635.1,2,10000
8636.1,2,10000
8637.1,2,10000
8638.1,2,10000
8639.1,2,10000
8640.1,2,10000
8641.1,2,10000
8642.1,2,10000
8643.1,2,10000
8644.1,2,10000
8645.1,2,10000
8646.1,2,10000
8647.1,2,10000
8648.1,2,10000
8649.1,2,10000
8650.1,2,10000
8651.1,2,10000
8652.1,2,10000
8653.1,2,10000
8654.1,2,10000
8655.1,2,10000
8656.1,2,10000
8657.1,2,10000
8658.1,2,10000
8659.1,2,10000
8660.1,2,10000
8661.1,2,10000
8662.1,2,10000
8663.1,2,10000
8664.1,2,10000
8665.1,2,10000
8666.1,2,10000
8667.1,2,10000
8668.1,2,10000
8669.1,2,10000
8670.1,2,10000
8671.1,2,10000
8672.1,2,10000
8673.1,2,10000
8674.1,2,10000
8675.1,2,10000
8676.1,2,10000
8677.1,2,10000
8678.1,2,10000
8679.1,2,10000
8680.1,2,10000
8681.1,2,10000
8682.1,2,10000
8683.1,2,10000
8684.1,2,10000
8685.1,2,10000
8686.1,2,10000
8687.1,2,10000
8688.1,2,10000
8689.1,2,10000
8690.1,2,10000
8691.1,2,10000
8692.1,2,10000
8693.1,2,10000
8694.1,2,10000
8695.1,2,10000
8696.1,2,10000
8697.1,2,10000
8698.1,2,10000
8699.1,2,10000
8700.1,2,10000
8701.1,2,10000
8702.1,2,10000
8703.1,2,10000
8704.1,2,10000
8705.1,2,10000
8706.1,2,10000
8707.1,2,10000
8708.1,2,10000
8709.1,2,10000
8710.1,2,10000
8711.1,2,10000
8712.1,2,10000
8713.1,2,10000
8714.1,2,10000
8715.1,2,10000
8716.1,2,10000
8717.1,2,10000
8718.1,2,10000
8719.1,2,10000
8720.1,2,10000
8721.1,2,10000
8722.1,2,10000
8723.1,2,10000
8724.1,2,10000
8725.1,2,10000
8726.1,2,10000
8727.1,2,10000
8728.1,2,10000
8729.1,2,10000
8730.1,2,10000
8731.1,2,10000
8732.1,2,10000
8733.1,2,10000
8734.1,2,10000
8735.1,2,10000
8736.1,2,10000
8737.1,2,10000
8738.1,2,10000
8739.1,2,10000
8740.1,2,10000
8741.1,2,10000
8742.1,2,10000
8743.1,2,10000
8744.1,2,10000
8745.1,2,10000
8746.1,2,10000
8747.1,2,10000
8748.1,2,10000
8749.1,2,10000
8750.1,2,10000
8751.1,2,10000
8752.1,2,10000
8753.1,2,10000
8754.1,2,10000
8755.1,2,10000
8756.1,2,10000
8757.1,2,10000
8758.1,2,10000
8759.1,2,10000
8760.1,2,10000
8761.1,2,10000
8762.1,2,10000
8763.1,2,10000
8764.1,2,10000
8765.1,2,10000
8766.1,2,10000
8767.1,2,10000
8768.1,2,10000
8769.1,2,10000
8770.1,2,10000
8771.1,2,10000
8772.1,2,10000
8773.1,2,10000
8774.1,2,10000
8775.1,2,10000
8776.1,2,10000
8777.1,2,10000
8778.1,2,10000
8779.1,2,10000
8780.1,2,10000
8781.1,2,10000
8782.1,2,10000
8783.1,2,10000
8784.1,2,10000
8785.1,2,10000
8786.1,2,10000
8787.1,2,10000
8788.1,2,10000
8789.1,2,10000
8790.1,2,10000
8791.1,2,10000
8792.1,2,10000
8793.1,2,10000
8794.1,2,10000
8795.1,2,10000
8796.1,2,10000
8797.1,2,10000
8798.1,2,10000
8799.1,2,10000
8800.1,2,10000
8801.1,2,10000
8802.1,2,10000
8803.1,2,10000
8804.1,2,10000
8805.1,2,10000
8806.1,2,10000
8807.1,2,10000
8808.1,2,10000
8809.1,2,10000
8810.1,2,10000
8811.1,2,10000
8812.1,2,10000
8813.1,2,10000
8814.1,2,10000
8815.1,2,10000
8816.1,2,10000
8817.1,2,10000
8818.1,2,10000
8819.1,2,10000
8820.1,2,10000
8821.1,2,10000
8822.1,2,10000
8823.1,2,10000
8824.1,2,10000
8825.1,2,10000
8826.1,2,10000
8827.1,2,10000
8828.1,2,10000
8829.1,2,10000
8830.1,2,10000
8831.1,2,10000
8832.1,2,10000
8833.1,2,10000
8834.1,2,10000
8835.1,2,10000
8836.1,2,10000
8837.1,2,10000
8838.1,2,10000
8839.1,2,10000
8840.1,2,10000
8841.1,2,10000
8842.1,2,10000
8843.1,2,10000
8844.1,2,10000
8845.1,2,10000
8846.1,2,10000
8847.1,2,10000
8848.1,2,10000
8849.1,2,10000
8850.1,2,10000
8851.1,2,10000
8852.1,2,10000
8853.1,2,10000
8854.1,2,10000
8855.1,2,10000
8856.1,2,10000
8857.1,2,10000
8858.1,2,10000
8859.1,2,10000
8860.1,2,10000
8861.1,2,10000
8862.1,2,10000
8863.1,2,10000
8864.1,2,10000
8865.1,2,10000
8866.1,2,10000
8867.1,2,10000
8868.1,2,10000
8869.1,2,10000
8870.1,2,10000
8871.1,2,10000
8872.1,2,10000
8873.1,2,10000
8874.1,2,10000
8875.1,2,10000
8876.1,2,10000
8877.1,2,10000
8878.1,2,10000
8879.1,2,10000
8880.1,2,10000
8881.1,2,10000
8882.1,2,10000
8883.1,2,10000
8884.1,2,10000
8885.1,2,10000
8886.1,2,10000
8887.1,2,10000
8888.1,2,10000
8889.1,2,10000
8890.1,2,10000
8891.1,2,10000
8892.1,2,10000
8893.1,2,10000
8894.1,2,10000
8895.1,2,10000
8896.1,2,10000
8897.1,2,10000
8898.1,2,10000
8899.1,2,10000
8900.1,2,10000
8901.1,2,10000
8902.1,2,10000
8903.1,2,10000
8904.1,2,10000
8905.1,2,10000
8906.1,2,10000
8907.1,2,10000
8908.1,2,10000
8909.1,2,10000
8910.1,2,10000
8911.1,2,10000
8912.1,2,10000
8913.1,2,10000
8914.1,2,10000
8915.1,2,10000
8916.1,2,10000
8917.1,2,10000
8918.1,2,10000
8919.1,2,10000
8920.1,2,10000
8921.1,2,10000
8922.1,2,10000
8923.1,2,10000
8924.1,2,10000
8925.1,2,10000
8926.1,2,10000
8927.1,2,10000
8928.1,2,10000
8929.1,2,10000
8930.1,2,10000
8931.1,2,10000
8932.1,2,10000
8933.1,2,10000
8934.1,2,10000
8935.1,2,10000
8936.1,2,10000
8937.1,2,10000
8938.1,2,10000
8939.1,2,10000
8940.1,2,10000
8941.1,2,10000
8942.1,2,10000
8943.1,2,10000
8944.1,2,10000
8945.1,2,10000
8946.1,2,10000
8947.1,2,10000
8948.1,2,10000
8949.1,2,10000
8950.1,2,10000
8951.1,2,10000
8952.1,2,10000
8953.1,2,10000
8954.1,2,10000
8955.1,2,10000
8956.1,2,10000
8957.1,2,10000
8958.1,2,10000
8959.1,2,10000
8960.1,2,10000
8961.1,2,10000
8962.1,2,10000
8963.1,2,10000
8964.1,2,10000
8965.1,2,10000
8966.1,2,10000
8967.1,2,10000
8968.1,2,10000
8969.1,2,10000
8970.1,2,10000
8971.1,2,10000
8972.1,2,10000
8973.1,2,10000
8974.1,2,10000
8975.1,2,10000
8976.1,2,10000
8977.1,2,10000
8978.1,2,10000
8979.1,2,10000
8980.1,2,10000
8981.1,2,10000
8982.1,2,10000
8983.1,2,10000
8984.1,2,10000
8985.1,2,10000
8986.1,2,10000
8987.1,2,10000
8988.1,2,10000
8989.1,2,10000
8990.1,2,10000
8991.1,2,10000
8992.1,2,10000
8993.1,2,10000
8994.1,2,10000
8995.1,2,10000
8996.1,2,10000
8997.1,2,10000
8998.1,2,10000
8999.1,2,10000
9000.1,2,10000
9001.1,2,10000
9002.1,2,10000
9003.1,2,10000
9004.1,2,10000
9005.1,2,10000
9006.1,2,10000
9007.1,2,10000
9008.1,2,10000
9009.1,2,10000
9010.1,2,10000
9011.1,2,10000
9012.1,2,10000
9013.1,2,10000
9014.1,2,10000
9015.1,2,10000
9016.1,2,10000
9017.1,2,10000
9018.1,2,10000
9019.1,2,10000
9020.1,2,10000
9021.1,2,10000
9022.1,2,10000
9023.1,2,10000
9024.1,2,10000
9025.1,2,10000
9026.1,2,10000
9027.1,2,10000
9028.1,2,10000
9029.1,2,10000
9030.1,2,10000
9031.1,2,10000
9032.1,2,10000
9033.1,2,10000
9034.1,2,10000
9035.1,2,10000
9036.1,2,10000
9037.1,2,10000
9038.1,2,10000
9039.1,2,10000
9040.1,2,10000
9041.1,2,10000
9042.1,2,10000
9043.1,2,10000
9044.1,2,10000
9045.1,2,10000
9046.1,2,10000
9047.1,2,10000
9048.1,2,10000
9049.1,2,10000
9050.1,2,10000
9051.1,2,10000
9052.1,2,10000
9053.1,2,10000
9054.1,2,10000
9055.1,2,10000
9056.1,2,10000
9057.1,2,10000
9058.1,2,10000
9059.1,2,10000
9060.1,2,10000
9061.1,2,10000
9062.1,2,10000
9063.1,2,10000
9064.1,2,10000
9065.1,2,10000
9066.1,2,10000
9067.1,2,10000
9068.1,2,10000
9069.1,2,10000
9070.1,2,10000
9071.1,2,10000
9072.1,2,10000
9073.1,2,10000
9074.1,2,10000
9075.1,2,10000
9076.1,2,10000
9077.1,2,10000
9078.1,2,10000
9079.1,2,10000
9080.1,2,10000
9081.1,2,10000
9082.1,2,10000
9083.1,2,10000
9084.1,2,10000
9085.1,2,10000
9086.1,2,10000
9087.1,2,10000
9088.1,2,10000
9089.1,2,10000
9090.1,2,10000
9091.1,2,10000
9092.1,2,10000
9093.1,2,10000
9094.1,2,10000
9095.1,2,10000
9096.1,2,10000
9097.1,2,10000
9098.1,2,10000
9099.1,2,10000
9100.1,2,10000
9101.1,2,10000
9102.1,2,10000
9103.1,2,10000
9104.1,2,10000
9105.1,2,10000
9106.1,2,10000
9107.1,2,10000
9108.1,2,10000
9109.1,2,10000
9110.1,2,10000
9111.1,2,10000
9112.1,2,10000
9113.1,2,10000
9114.1,2,10000
9115.1,2,10000
9116.1,2,10000
9117.1,2,10000
9118.1,2,10000
9119.1,2,10000
9120.1,2,10000
9121.1,2,10000
9122.1,2,10000
9123.1,2,10000
9124.1,2,10000
9125.1,2,10000
9126.1,2,10000
9127.1,2,10000
9128.1,2,10000
9129.1,2,10000
9130.1,2,10000
9131.1,2,10000
9132.1,2,10000
9133.1,2,10000
9134.1,2,10000
9135.1,2,10000
9136.1,2,10000
9137.1,2,10000
9138.1,2,10000
9139.1,2,10000
9140.1,2,10000
9141.1,2,10000
9142.1,2,10000
9143.1,2,10000
9144.1,2,10000
9145.1,2,10000
9146.1,2,10000
9147.1,2,10000
9148.1,2,10000
9149.1,2,10000
9150.1,2,10000
9151.1,2,10000
9152.1,2,10000
9153.1,2,10000
9154.1,2,10000
9155.1,2,10000
9156.1,2,10000
9157.1,2,10000
9158.1,2,10000
9159.1,2,10000
9160.1,2,10000
9161.1,2,10000
9162.1,2,10000
9163.1,2,10000
9164.1,2,10000
9165.1,2,10000
9166.1,2,10000
9167.1,2,10000
9168.1,2,10000
9169.1,2,10000
9170.1,2,10000
9171.1,2,10000
9172.1,2,10000
9173.1,2,10000
9174.1,2,10000
9175.1,2,10000
9176.1,2,10000
9177.1,2,10000
9178.1,2,10000
9179.1,2,10000
9180.1,2,10000
9181.1,2,10000
9182.1,2,10000
9183.1,2,10000
9184.1,2,10000
9185.1,2,10000
9186.1,2,10000
9187.1,2,10000
9188.1,2,10000
9189.1,2,10000
9190.1,2,10000
9191.1,2,10000
9192.1,2,10000
9193.1,2,10000
9194.1,2,10000
9195.1,2,10000
9196.1,2,10000
9197.1,2,10000
9198.1,2,10000
9199.1,2,10000
9200.1,2,10000
9201.1,2,10000
9202.1,2,10000
9203.1,2,10000
9204.1,2,10000
9205.1,2,10000
9206.1,2,10000
9207.1,2,10000
9208.1,2,10000
9209.1,2,10000
9210.1,2,10000
9211.1,2,10000
9212.1,2,10000
9213.1,2,10000
9214.1,2,10000
9215.1,2,10000
9216.1,2,10000
9217.1,2,10000
9218.1,2,10000
9219.1,2,10000
9220.1,2,10000
9221.1,2,10000
9222.1,2,10000
9223.1,2,10000
9224.1,2,10000
9225.1,2,10000
9226.1,2,10000
9227.1,2,10000
9228.1,2,10000
9229.1,2,10000
9230.1,2,10000
9231.1,2,10000
9232.1,2,10000
9233.1,2,10000
9234.1,2,10000
9235.1,2,10000
9236.1,2,10000
9237.1,2,10000
9238.1,2,10000
9239.1,2,10000
9240.1,2,10000
9241.1,2,10000
9242.1,2,10000
9243.1,2,10000
9244.1,2,10000
9245.1,2,10000
9246.1,2,10000
9247.1,2,10000
9248.1,2,10000
9249.1,2,10000
9250.1,2,10000
9251.1,2,10000
9252.1,2,10000
9253.1,2,10000
9254.1,2,10000
9255.1,2,10000
9256.1,2,10000
9257.1,2,10000
9258.1,2,10000
9259.1,2,10000
9260.1,2,10000
9261.1,2,10000
9262.1,2,10000
9263.1,2,10000
9264.1,2,10000
9265.1,2,10000
9266.1,2,10000
9267.1,2,10000
9268.1,2,10000
9269.1,2,10000
9270.1,2,10000
9271.1,2,10000
9272.1,2,10000
9273.1,2,10000
9274.1,2,10000
9275.1,2,10000
9276.1,2,10000
9277.1,2,10000
9278.1,2,10000
9279.1,2,10000
9280.1,2,10000
9281.1,2,10000
9282.1,2,10000
9283.1,2,10000
9284.1,2,10000
9285.1,2,10000
9286.1,2,10000
9287.1,2,10000
9288.1,2,10000
9289.1,2,10000
9290.1,2,10000
9291.1,2,10000
9292.1,2,10000
9293.1,2,10000
9294.1,2,10000
9295.1,2,10000
9296.1,2,10000
9297.1,2,10000
9298.1,2,10000
9299.1,2,10000
9300.1,2,10000
9301.1,2,10000
9302.1,2,10000
9303.1,2,10000
9304.1,2,10000
9305.1,2,10000
9306.1,2,10000
9307.1,2,10000
9308.1,2,10000
9309.1,2,10000
9310.1,2,10000
9311.1,2,10000
9312.1,2,10000
9313.1,2,10000
9314.1,2,10000
9315.1,2,10000
9316.1,2,10000
9317.1,2,10000
9318.1,2,10000
9319.1,2,10000
9320.1,2,10000
9321.1,2,10000
9322.1,2,10000
9323.1,2,10000
9324.1,2,10000
9325.1,2,10000
9326.1,2,10000
9327.1,2,10000
9328.1,2,10000
9329.1,2,10000
9330.1,2,10000
9331.1,2,10000
9332.1,2,10000
9333.1,2,10000
9334.1,2,10000
9335.1,2,10000
9336.1,2,10000
9337.1,2,10000
9338.1,2,10000
9339.1,2,10000
9340.1,2,10000
9341.1,2,10000
9342.1,2,10000
9343.1,2,10000
9344.1,2,10000
9345.1,2,10000
9346.1,2,10000
9347.1,2,10000
9348.1,2,10000
9349.1,2,10000
9350.1,2,10000
9351.1,2,10000
9352.1,2,10000
9353.1,2,10000
9354.1,2,10000
9355.1,2,10000
9356.1,2,10000
9357.1,2,10000
9358.1,2,10000
9359.1,2,10000
9360.1,2,10000
9361.1,2,10000
9362.1,2,10000
9363.1,2,10000
9364.1,2,10000
9365.1,2,10000
9366.1,2,10000
9367.1,2,10000
9368.1,2,10000
9369.1,2,10000
9370.1,2,10000
9371.1,2,10000
9372.1,2,10000
9373.1,2,10000
9374.1,2,10000
9375.1,2,10000
9376.1,2,10000
9377.1,2,10000
9378.1,2,10000
9379.1,2,10000
9380.1,2,10000
9381.1,2,10000
9382.1,2,10000
9383.1,2,10000
9384.1,2,10000
9385.1,2,10000
9386.1,2,10000
9387.1,2,10000
9388.1,2,10000
9389.1,2,10000
9390.1,2,10000
9391.1,2,10000
9392.1,2,10000
9393.1,2,10000
9394.1,2,10000
9395.1,2,10000
9396.1,2,10000
9397.1,2,10000
9398.1,2,10000
9399.1,2,10000
9400.1,2,10000
9401.1,2,10000
9402.1,2,10000
9403.1,2,10000
9404.1,2,10000
9405.1,2,10000
9406.1,2,10000
9407.1,2,10000
9408.1,2,10000
9409.1,2,10000
9410.1,2,10000
9411.1,2,10000
9412.1,2,10000
9413.1,2,10000
9414.1,2,10000
9415.1,2,10000
9416.1,2,10000
9417.1,2,10000
9418.1,2,10000
9419.1,2,10000
9420.1,2,10000
9421.1,2,10000
9422.1,2,10000
9423.1,2,10000
9424.1,2,10000
9425.1,2,10000
9426.1,2,10000
9427.1,2,10000
9428.1,2,10000
9429.1,2,10000
9430.1,2,10000
9431.1,2,10000
9432.1,2,10000
9433.1,2,10000
9434.1,2,10000
9435.1,2,10000
9436.1,2,10000
9437.1,2,10000
9438.1,2,10000
9439.1,2,10000
9440.1,2,10000
9441.1,2,10000
9442.1,2,10000
9443.1,2,10000
9444.1,2,10000
9445.1,2,10000
9446.1,2,10000
9447.1,2,10000
9448.1,2,10000
9449.1,2,10000
9450.1,2,10000
9451.1,2,10000
9452.1,2,10000
9453.1,2,10000
9454.1,2,10000
9455.1,2,10000
9456.1,2,10000
9457.1,2,10000
9458.1,2,10000
9459.1,2,10000
9460.1,2,10000
9461.1,2,10000
9462.1,2,10000
9463.1,2,10000
9464.1,2,10000
9465.1,2,10000
9466.1,2,10000
9467.1,2,10000
9468.1,2,10000
9469.1,2,10000
9470.1,2,10000
9471.1,2,10000
9472.1,2,10000
9473.1,2,10000
9474.1,2,10000
9475.1,2,10000
9476.1,2,10000
9477.1,2,10000
9478.1,2,10000
9479.1,2,10000
9480.1,2,10000
9481.1,2,10000
9482.1,2,10000
9483.1,2,10000
9484.1,2,10000
9485.1,2,10000
9486.1,2,10000
9487.1,2,10000
9488.1,2,10000
9489.1,2,10000
9490.1,2,10000
9491.1,2,10000
9492.1,2,10000
9493.1,2,10000
9494.1,2,10000
9495.1,2,10000
9496.1,2,10000
9497.1,2,10000
9498.1,2,10000
9499.1,2,10000
9500.1,2,10000
9501.1,2,10000
9502.1,2,10000
9503.1,2,10000
9504.1,2,10000
9505.1,2,10000
9506.1,2,10000
9507.1,2,10000
9508.1,2,10000
9509.1,2,10000
9510.1,2,10000
9511.1,2,10000
9512.1,2,10000
9513.1,2,10000
9514.1,2,10000
9515.1,2,10000
9516.1,2,10000
9517.1,2,10000
9518.1,2,10000
9519.1,2,10000
9520.1,2,10000
9521.1,2,10000
9522.1,2,10000
9523.1,2,10000
9524.1,2,10000
9525.1,2,10000
9526.1,2,10000
9527.1,2,10000
9528.1,2,10000
9529.1,2,10000
9530.1,2,10000
9531.1,2,10000
9532.1,2,10000
9533.1,2,10000
9534.1,2,10000
9535.1,2,10000
9536.1,2,10000
9537.1,2,10000
9538.1,2,10000
9539.1,2,10000
9540.1,2,10000
9541.1,2,10000
9542.1,2,10000
9543.1,2,10000
9544.1,2,10000
9545.1,2,10000
9546.1,2,10000
9547.1,2,10000
9548.1,2,10000
9549.1,2,10000
9550.1,2,10000
9551.1,2,10000
9552.1,2,10000
9553.1,2,10000
9554.1,2,10000
9555.1,2,10000
9556.1,2,10000
9557.1,2,10000
9558.1,2,10000
9559.1,2,10000
9560.1,2,10000
9561.1,2,10000
9562.1,2,10000
9563.1,2,10000
9564.1,2,10000
9565.1,2,10000
9566.1,2,10000
9567.1,2,10000
9568.1,2,10000
9569.1,2,10000
9570.1,2,10000
9571.1,2,10000
9572.1,2,10000
9573.1,2,10000
9574.1,2,10000
9575.1,2,10000
9576.1,2,10000
9577.1,2,10000
9578.1,2,10000
9579.1,2,10000
9580.1,2,10000
9581.1,2,10000
9582.1,2,10000
9583.1,2,10000
9584.1,2,10000
9585.1,2,10000
9586.1,2,10000
9587.1,2,10000
9588.1,2,10000
9589.1,2,10000
9590.1,2,10000
9591.1,2,10000
9592.1,2,10000
9593.1,2,10000
9594.1,2,10000
9595.1,2,10000
9596.1,2,10000
9597.1,2,10000
9598.1,2,10000
9599.1,2,10000
9600.1,2,10000
9601.1,2,10000
9602.1,2,10000
9603.1,2,10000
9604.1,2,10000
9605.1,2,10000
9606.1,2,10000
9607.1,2,10000
9608.1,2,10000
9609.1,2,10000
9610.1,2,10000
9611.1,2,10000
9612.1,2,10000
9613.1,2,10000
9614.1,2,10000
9615.1,2,10000
9616.1,2,10000
9617.1,2,10000
9618.1,2,10000
9619.1,2,10000
9620.1,2,10000
9621.1,2,10000
9622.1,2,10000
9623.1,2,10000
9624.1,2,10000
9625.1,2,10000
9626.1,2,10000
9627.1,2,10000
9628.1,2,10000
9629.1,2,10000
9630.1,2,10000
9631.1,2,10000
9632.1,2,10000
9633.1,2,10000
9634.1,2,10000
9635.1,2,10000
9636.1,2,10000
9637.1,2,10000
9638.1,2,10000
9639.1,2,10000
9640.1,2,10000
9641.1,2,10000
9642.1,2,10000
9643.1,2,10000
9644.1,2,10000
9645.1,2,10000
9646.1,2,10000
9647.1,2,10000
9648.1,2,10000
9649.1,2,10000
9650.1,2,10000
9651.1,2,10000
9652.1,2,10000
9653.1,2,10000
9654.1,2,10000
9655.1,2,10000
9656.1,2,10000
9657.1,2,10000
9658.1,2,10000
9659.1,2,10000
9660.1,2,10000
9661.1,2,10000
9662.1,2,10000
9663.1,2,10000
9664.1,2,10000
9665.1,2,10000
9666.1,2,10000
9667.1,2,10000
9668.1,2,10000
9669.1,2,10000
9670.1,2,10000
9671.1,2,10000
9672.1,2,10000
9673.1,2,10000
9674.1,2,10000
9675.1,2,10000
9676.1,2,10000
9677.1,2,10000
9678.1,2,10000
9679.1,2,10000
9680.1,2,10000
9681.1,2,10000
9682.1,2,10000
9683.1,2,10000
9684.1,2,10000
9685.1,2,10000
9686.1,2,10000
9687.1,2,10000
9688.1,2,10000
9689.1,2,10000
9690.1,2,10000
9691.1,2,10000
9692.1,2,10000
9693.1,2,10000
9694.1,2,10000
9695.1,2,10000
9696.1,2,10000
9697.1,2,10000
9698.1,2,10000
9699.1,2,10000
9700.1,2,10000
9701.1,2,10000
9702.1,2,10000
9703.1,2,10000
9704.1,2,10000
9705.1,2,10000
9706.1,2,10000
9707.1,2,10000
9708.1,2,10000
9709.1,2,10000
9710.1,2,10000
9711.1,2,10000
9712.1,2,10000
9713.1,2,10000
9714.1,2,10000
9715.1,2,10000
9716.1,2,10000
9717.1,2,10000
9718.1,2,10000
9719.1,2,10000
9720.1,2,10000
9721.1,2,10000
9722.1,2,10000
9723.1,2,10000
9724.1,2,10000
9725.1,2,10000
9726.1,2,10000
9727.1,2,10000
9728.1,2,10000
9729.1,2,10000
9730.1,2,10000
9731.1,2,10000
9732.1,2,10000
9733.1,2,10000
9734.1,2,10000
9735.1,2,10000
9736.1,2,10000
9737.1,2,10000
9738.1,2,10000
9739.1,2,10000
9740.1,2,10000
9741.1,2,10000
9742.1,2,10000
9743.1,2,10000
9744.1,2,10000
9745.1,2,10000
9746.1,2,10000
9747.1,2,10000
9748.1,2,10000
9749.1,2,10000
9750.1,2,10000
9751.1,2,10000
9752.1,2,10000
9753.1,2,10000
9754.1,2,10000
9755.1,2,10000
9756.1,2,10000
9757.1,2,10000
9758.1,2,10000
9759.1,2,10000
9760.1,2,10000
9761.1,2,10000
9762.1,2,10000
9763.1,2,10000
9764.1,2,10000
9765.1,2,10000
9766.1,2,10000
9767.1,2,10000
9768.1,2,10000
9769.1,2,10000
9770.1,2,10000
9771.1,2,10000
9772.1,2,10000
9773.1,2,10000
9774.1,2,10000
9775.1,2,10000
9776.1,2,10000
9777.1,2,10000
9778.1,2,10000
9779.1,2,10000
9780.1,2,10000
9781.1,2,10000
9782.1,2,10000
9783.1,2,10000
9784.1,2,10000
9785.1,2,10000
9786.1,2,10000
9787.1,2,10000
9788.1,2,10000
9789.1,2,10000
9790.1,2,10000
9791.1,2,10000
9792.1,2,10000
9793.1,2,10000
9794.1,2,10000
9795.1,2,10000
9796.1,2,10000
9797.1,2,10000
9798.1,2,10000
9799.1,2,10000
9800.1,2,10000
9801.1,2,10000
9802.1,2,10000
9803.1,2,10000
9804.1,2,10000
9805.1,2,10000
9806.1,2,10000
9807.1,2,10000
9808.1,2,10000
9809.1,2,10000
9810.1,2,10000
9811.1,2,10000
9812.1,2,10000
9813.1,2,10000
9814.1,2,10000
9815.1,2,10000
9816.1,2,10000
9817.1,2,10000
9818.1,2,10000
9819.1,2,10000
9820.1,2,10000
9821.1,2,10000
9822.1,2,10000
9823.1,2,10000
9824.1,2,10000
9825.1,2,10000
9826.1,2,10000
9827.1,2,10000
9828.1,2,10000
9829.1,2,10000
9830.1,2,10000
9831.1,2,10000
9832.1,2,10000
9833.1,2,10000
9834.1,2,10000
9835.1,2,10000
9836.1,2,10000
9837.1,2,10000
9838.1,2,10000
9839.1,2,10000
9840.1,2,10000
9841.1,2,10000
9842.1,2,10000
9843.1,2,10000
9844.1,2,10000
9845.1,2,10000
9846.1,2,10000
9847.1,2,10000
9848.1,2,10000
9849.1,2,10000
9850.1,2,10000
9851.1,2,10000
9852.1,2,10000
9853.1,2,10000
9854.1,2,10000
9855.1,2,10000
9856.1,2,10000
9857.1,2,10000
9858.1,2,10000
9859.1,2,10000
9860.1,2,10000
9861.1,2,10000
9862.1,2,10000
9863.1,2,10000
9864.1,2,10000
9865.1,2,10000
9866.1,2,10000
9867.1,2,10000
9868.1,2,10000
9869.1,2,10000
9870.1,2,10000
9871.1,2,10000
9872.1,2,10000
